Kingdom	Phylum	Class	Order	Family	Genus	A1	A2	A3	A7	A8	A9
1281	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0	0	0	24	0	0
1282	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	0	0	0	24	0	0
1283	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola	0	0	0	24	0	0
1284	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	NA	0	0	0	24	0	0
1285	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	0	0	0	24	0	0
1286	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	HSB OF53-F07	0	0	0	24	0	0
1287	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	NA	NA	0	0	0	24	0	0
1288	Bacteria	Acidobacteriota	Holophagae	Holophagales	Holophagaceae	Geothrix	0	0	0	17	0	7
1289	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Nevskia	0	0	0	17	0	7
1290	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	0	0	0	17	7	0
1291	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccaceae	Defluviicoccus	0	0	0	16	0	8
1292	Bacteria	Planctomycetota	OM190	NA	NA	NA	0	0	0	13	0	11
1293	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	NA	0	0	0	0	24	0
1294	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	0	0	0	0	24	0
1295	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Koribacteraceae	Candidatus Koribacter	0	0	0	0	24	0
1296	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	0	0	0	0	24	0
1297	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	0	0	0	0	0	24
1298	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA	0	0	0	0	0	24
1299	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Ruminiclostridium	0	0	0	0	0	24
1300	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA	0	0	0	0	0	24
1301	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1	23	0	0	0	0	0
1302	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1921-2	23	0	0	0	0	0
1303	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	NA	16	0	7	0	0	0
1304	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	NA	NA	0	9	14	0	0	0
1305	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	0	0	23	0	0	0
1306	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	0	0	23	0	0	0
1307	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	23	0	0	0
1308	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	0	0	23	0	0	0
1309	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	NA	0	0	23	0	0	0
1310	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Sporomusaceae	NA	0	0	0	23	0	0
1311	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	0	0	0	23	0	0
1312	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Labraceae	Labrys	0	0	0	23	0	0
1313	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA	0	0	0	23	0	0
1314	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	NA	NA	0	0	0	23	0	0
1315	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Ruminiclostridium	0	0	0	23	0	0
1316	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	NA	0	0	0	23	0	0
1317	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	NA	NA	0	0	0	23	0	0
1318	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	0	0	0	23	0	0
1319	Bacteria	Planctomycetota	OM190	NA	NA	NA	0	0	0	17	0	6
1320	Archaea	Halobacterota	Methanocellia	Methanocellales	Methanocellaceae	Rice Cluster I	0	0	0	14	9	0
1321	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Bogoriellaceae	Georgenia	0	0	0	13	0	10
1322	Bacteria	Firmicutes	Bacilli	Haloplasmatales	Haloplasmataceae	Haloplasma	0	0	0	13	10	0
1323	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA	0	0	0	12	0	11
1324	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	NA	NA	0	0	0	12	11	0
1325	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geobacter	0	0	0	0	23	0
1326	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	0	0	0	0	23	0
1327	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Nonomuraea	0	0	0	0	0	23
1328	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Koribacteraceae	Candidatus Koribacter	22	0	0	0	0	0
1329	Bacteria	Chloroflexi	AD3	NA	NA	NA	10	0	12	0	0	0
1330	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	0	22	0	0	0	0
1331	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	22	0	0	0	0
1332	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	HSB OF53-F07	0	22	0	0	0	0
1333	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	NA	NA	0	9	13	0	0	0
1334	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia	0	0	22	0	0	0
1335	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	NA	0	0	0	22	0	0
1336	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	0	22	0	0
1337	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	0	0	0	22	0	0
1338	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	0	22	0	0
1339	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	0	0	0	22	0	0
1340	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	NA	0	0	0	9	3	10
1341	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	0	0	0	0	22	0
1342	Bacteria	Armatimonadota	NA	NA	NA	NA	0	0	0	0	22	0
1343	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	0	0	0	0	22	0
1344	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA	0	0	0	0	22	0
1345	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Alicyclobacillus	0	0	0	0	0	22
1346	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA	0	0	0	0	0	22
1347	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	0	0	0	0	0	22
1348	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	NA	0	0	0	0	0	22
1349	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	NA	NA	21	0	0	0	0	0
1350	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	21	0	0	0	0	0
1351	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Candidatus Protochlamydia	21	0	0	0	0	0
1352	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	NA	NA	0	0	21	0	0	0
1353	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA	0	0	21	0	0	0
1354	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	0	0	21	0	0	0
1355	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	0	0	21	0	0	0
1356	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	21	0	0	0
1357	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Opitutus	0	0	0	21	0	0
1358	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup 17	NA	NA	0	0	0	21	0	0
1359	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	NA	NA	0	0	0	21	0	0
1360	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	0	0	0	21	0	0
1361	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	0	21	0	0
1362	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	0	0	0	21	0	0
1363	Bacteria	Chloroflexi	OLB14	NA	NA	NA	0	0	0	21	0	0
1364	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	NA	0	0	0	21	0	0
1365	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	0	0	0	21	0	0
1366	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	0	0	0	21	0	0
1367	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	0	0	0	21	0	0
1368	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	NA	0	0	0	17	0	4
1369	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	NA	NA	0	0	0	16	5	0
1370	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	NA	0	0	0	14	7	0
1371	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Parafilimonas	0	0	0	12	0	9
1372	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Edaphobacter	0	0	0	11	0	10
1373	Bacteria	Chloroflexi	Ktedonobacteria	C0119	NA	NA	0	0	0	11	0	10
1374	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	NA	NA	0	0	0	9	4	8
1375	Bacteria	Firmicutes	NA	NA	NA	NA	0	0	0	9	5	7
1376	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	0	0	0	7	0	14
1377	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	CPla-3 termite group	NA	0	0	0	0	21	0
1378	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA	0	0	0	0	21	0
1379	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	0	0	0	0	0	21
1380	Bacteria	Chloroflexi	OLB14	NA	NA	NA	0	0	0	0	0	21
1381	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA	0	0	0	0	0	21
1382	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	0	0	0	21
1383	Bacteria	WPS-2	NA	NA	NA	NA	20	0	0	0	0	0
1384	Bacteria	RCP2-54	NA	NA	NA	NA	20	0	0	0	0	0
1385	Bacteria	Myxococcota	Polyangia	Blfdi19	NA	NA	20	0	0	0	0	0
1386	Bacteria	Acidobacteriota	Blastocatellia	11-24	NA	NA	20	0	0	0	0	0
1387	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	NA	11	0	9	0	0	0
1388	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	NA	10	0	10	0	0	0
1389	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	7	6	7	0	0	0
1390	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	NA	NA	0	20	0	0	0	0
1391	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	20	0	0	0
1392	Bacteria	RCP2-54	NA	NA	NA	NA	0	0	20	0	0	0
1393	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 12	0	0	0	20	0	0
1394	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	0	0	0	20	0	0
1395	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	0	0	0	20	0	0
1396	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	NA	0	0	0	20	0	0
1397	Bacteria	FCPU426	NA	NA	NA	NA	0	0	0	20	0	0
1398	Bacteria	Cyanobacteria	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	NA	0	0	0	20	0	0
1399	Bacteria	Actinobacteriota	Coriobacteriia	OPB41	NA	NA	0	0	0	20	0	0
1400	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	NA	0	0	0	20	0	0
1401	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1	0	0	0	20	0	0
1402	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1	0	0	0	20	0	0
1403	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	NA	NA	0	0	0	20	0	0
1404	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	NA	0	0	0	20	0	0
1405	Bacteria	Bacteroidota	Kryptonia	Kryptoniales	BSV26	NA	0	0	0	20	0	0
1406	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA	0	0	0	20	0	0
1407	Bacteria	Chloroflexi	Ktedonobacteria	C0119	NA	NA	0	0	0	20	0	0
1408	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0	0	0	20	0	0
1409	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	0	20	0	0
1410	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinomadura	0	0	0	20	0	0
1411	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	0	0	0	20	0	0
1412	Bacteria	Firmicutes	Bacilli	Brevibacillales	Brevibacillaceae	Brevibacillus	0	0	0	20	0	0
1413	Bacteria	Chloroflexi	KD4-96	NA	NA	NA	0	0	0	20	0	0
1414	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	0	0	0	20	0	0
1415	Bacteria	Firmicutes	Clostridia	Gracilibacteraceae	Lutispora	NA	0	0	0	11	0	9
1416	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	NA	0	0	0	10	0	10
1417	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Thermosporothrix	0	0	0	8	0	12
1418	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	0	0	0	0	20	0
1419	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	NA	0	0	0	0	0	20
1420	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0	0	0	0	0	20
1421	Bacteria	Armatimonadota	Armatimonadia	Armatimonadales	NA	NA	0	0	0	0	0	20
1422	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0	0	0	0	0	20
1423	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	0	0	0	0	0	20
1424	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	G12-WMSP1	19	0	0	0	0	0
1425	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	NA	12	0	7	0	0	0
1426	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera	0	19	0	0	0	0
1427	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	0	19	0	0	0	0
1428	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	0	0	19	0	0	0
1429	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	NA	0	0	19	0	0	0
1430	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	19	0	0	0
1431	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	19	0	0	0
1432	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA	0	0	19	0	0	0
1433	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	NA	0	0	19	0	0	0
1434	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	NA	0	0	19	0	0	0
1435	Bacteria	Acidobacteriota	Holophagae	Holophagales	Holophagaceae	Geothrix	0	0	0	19	0	0
1436	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Denitratisoma	0	0	0	19	0	0
1437	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7	0	0	0	19	0	0
1438	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	0	0	0	19	0	0
1439	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	0	0	0	19	0	0
1440	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	CPla-3 termite group	NA	0	0	0	19	0	0
1441	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA	0	0	0	19	0	0
1442	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	0	0	0	19	0	0
1443	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	CPla-3 termite group	NA	0	0	0	19	0	0
1444	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	SWB02	0	0	0	19	0	0
1445	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	0	0	0	19	0	0
1446	Bacteria	Actinobacteriota	MB-A2-108	NA	NA	NA	0	0	0	19	0	0
1447	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	SH-PL14	0	0	0	19	0	0
1448	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA	0	0	0	19	0	0
1449	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Ornatilinea	0	0	0	13	6	0
1450	Bacteria	Acidobacteriota	Subgroup 5	NA	NA	NA	0	0	0	0	19	0
1451	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA	0	0	0	0	19	0
1452	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinomadura	0	0	0	0	0	19
1453	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 3	0	0	0	0	0	19
1454	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA	0	0	0	0	0	19
1455	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA	0	0	0	0	0	19
1456	Bacteria	RCP2-54	NA	NA	NA	NA	0	0	0	0	0	19
1457	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Opitutus	0	0	0	0	0	19
1458	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	0	0	0	19
1459	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	0	0	0	0	0	19
1460	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	0	0	0	19
1461	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	18	0	0	0	0	0
1462	Bacteria	WPS-2	NA	NA	NA	NA	18	0	0	0	0	0
1463	Bacteria	NA	NA	NA	NA	NA	8	0	10	0	0	0
1464	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1959-1	0	18	0	0	0	0
1465	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	0	18	0	0	0	0
1466	Bacteria	Proteobacteria	Gammaproteobacteria	KF-JG30-C25	NA	NA	0	18	0	0	0	0
1467	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Alicyclobacillus	0	9	9	0	0	0
1468	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	0	6	12	0	0	0
1469	Bacteria	Cyanobacteria	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	NA	0	0	18	0	0	0
1470	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	NA	0	0	18	0	0	0
1471	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	NA	0	0	18	0	0	0
1472	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	0	0	18	0	0	0
1473	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Paraclostridium	0	0	0	18	0	0
1474	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	0	0	0	18	0	0
1475	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0	0	0	18	0	0
1476	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Cellulosilyticum	0	0	0	18	0	0
1477	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	0	0	0	18	0	0
1478	Bacteria	NA	NA	NA	NA	NA	0	0	0	18	0	0
1479	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA	0	0	0	18	0	0
1480	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA	0	0	0	18	0	0
1481	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriaceae	Desulfitobacterium	0	0	0	18	0	0
1482	Bacteria	Chloroflexi	Ktedonobacteria	C0119	NA	NA	0	0	0	18	0	0
1483	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	0	18	0	0
1484	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	0	0	0	18	0	0
1485	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	NA	0	0	0	18	0	0
1486	Bacteria	Firmicutes	NA	NA	NA	NA	0	0	0	18	0	0
1487	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	NA	0	0	0	18	0	0
1488	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA	0	0	0	18	0	0
1489	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7	0	0	0	18	0	0
1490	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA	0	0	0	18	0	0
1491	Bacteria	Chloroflexi	Anaerolineae	SJA-15	NA	NA	0	0	0	13	5	0
1492	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA	0	0	0	12	0	6
1493	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter	0	0	0	9	0	9
1494	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	0	0	0	0	18	0
1495	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	0	0	0	0	18	0
1496	Bacteria	Acidobacteriota	Acidobacteriae	AKIW659	NA	NA	0	0	0	0	18	0
1497	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	NA	0	0	0	0	18	0
1498	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	NA	NA	0	0	0	0	18	0
1499	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Sphaerisporangium	0	0	0	0	18	0
1500	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0	0	0	0	0	18
1501	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	NA	17	0	0	0	0	0
1502	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1959-1	17	0	0	0	0	0
1503	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup 2	NA	NA	17	0	0	0	0	0
1504	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	NA	11	0	6	0	0	0
1505	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	NA	8	0	9	0	0	0
1506	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0	0	17	0	0	0
1507	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	17	0	0	0
1508	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	17	0	0	0
1509	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Candidatus Protochlamydia	0	0	17	0	0	0
1510	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1921-2	0	0	17	0	0	0
1511	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	0	17	0	0
1512	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	NA	NA	0	0	0	17	0	0
1513	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	0	0	0	17	0	0
1514	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	NA	0	0	0	17	0	0
1515	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Hamadaea	0	0	0	17	0	0
1516	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA	0	0	0	17	0	0
1517	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chromobacteriaceae	Pseudogulbenkiania	0	0	0	17	0	0
1518	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Kribbella	0	0	0	17	0	0
